"ASV","Domain","Phylum","Class","Order","Family","Genus","Species","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"a55f549b9a40506a070a2fb7e8ca0726","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella",NA,426.478517332276,-8.59858505505924,1.59032462220106,-5.40681124785613,6.41566914858125e-08,2.28397821689492e-05
"b2282677ff1ba19e9700383f454417bd","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella.1",NA,72.9429429639073,-6.85007529386256,1.44155917234815,-4.75185162375575,2.01562265341903e-06,0.000358780832308588
"4bc36dab60f949fc7cebe06fef2f576c","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Prevotellaceae","g__Prevotella.2",NA,55.6857453356003,-6.260381396289,1.40142579643815,-4.46715153395942,7.9267982700967e-06,0.000709680397639452
"7888dc681f2841bbc77d1f456dbda3d9","d__Bacteria","p__Firmicutes","c__Clostridia","o__Oscillospirales","f__[Eubacterium]_coprostanoligenes_group","g__[Eubacterium]_coprostanoligenes_group",NA,69.5489128969076,-6.16069031574498,1.37950121337837,-4.46588249143876,7.97393705212867e-06,0.000709680397639452
"d33d037914391243a664e78b0865819d","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides",NA,34.1918771129988,-4.84835703665358,1.24754850273772,-3.88630744697618,0.000101780588708004,0.00724677791600986
"970c4c927d69ee41accb2c1a29f9a023","d__Bacteria","p__Firmicutes","c__Clostridia","o__Lachnospirales","f__Lachnospiraceae","g__[Eubacterium]_ruminantium_group","s__uncultured_bacterium",22.7124162045835,-4.58867749822496,1.2343780536605,-3.71740042251839,0.000201283282404429,0.00950562466256629
"c928138aaedb823f8cc6c187b1a65db7","d__Bacteria","p__Firmicutes","c__Clostridia","o__Oscillospirales","f__Oscillospiraceae","g__UCG-002",NA,11.3995899604179,-4.34439022432466,1.15178639126041,-3.77187146617574,0.000162027719388687,0.00950562466256629
"ea367ce0729a4a95193663cae994b4da","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Marinifilaceae","g__Butyricimonas",NA,2.87241889385467,2.65782528755874,0.717874724544859,3.70235250898941,0.000213609542979018,0.00950562466256629
